id,num_orders
1049324,2152
1365705,1491
1276725,122
1335813,134
1462058,89
1032143,194
1421723,256
1013896,107
1124792,54
1495503,120
1013729,91
1363397,1046
1400883,949
1018311,254
1283352,45
1367164,28
1318445,43
1202301,449
1147353,581
1225180,633
1230986,155
1115858,168
1181225,101
1383082,260
1212300,362
1026011,647
1122393,63
1277143,44
1000457,53
1015839,273
1178924,370
1045255,290
1322618,94
1338677,133
1278802,102
1237588,541
1136591,484
1312543,476
1293923,296
1085979,205
1450405,99
1122927,35
1155317,72
1424140,41
1169946,169
1447017,278
1339537,341
1476118,90
1182483,105
1345619,142
1363401,655
1362352,646
1413573,439
1108701,57
1404781,41
1146703,45
1232820,56
1248442,58
1450189,27
1431837,39
1404894,47
1430545,274
1109670,548
1359994,292
1064650,327
1172685,234
1097558,323
1037433,35
1431990,19
1204941,21
1060869,65
1463992,33
1276061,52
1481900,37
1211747,161
1456011,252
1039876,228
1390005,189
1498206,217
1445431,44
1445529,25
1001909,138
1455996,47
1057786,145
1260840,237
1081613,224
1493886,87
1437955,85
1125832,131
1171053,535
1498541,570
1105186,283
1470739,42
1016507,24
1338543,19
1158548,45
1442971,42
1059472,37
1044610,36
1184317,197
1026995,407
1198721,219
1403416,16
1315781,205
1067800,235
1454966,285
1175991,35
1412113,23
1042845,35
1419359,30
1449779,53
1007414,33
1227179,164
1376569,171
1498139,167
1357148,315
1213464,647
1473602,201
1467965,60
1072168,179
1443891,177
1404100,205
1479067,474
1285431,525
1290253,118
1174485,106
1345951,78
1096059,1153
1118840,2210
1357558,1464
1148546,121
1119323,106
1209014,94
1474755,177
1093094,304
1251924,294
1275469,38
1203962,81
1302689,82
1476651,386
1454814,610
1301874,454
1481919,69
1198012,33
1293382,46
1189477,177
1486031,269
1165152,297
1381523,44
1453942,38
1160321,36
1484038,165
1089864,160
1493048,282
1132200,95
1420045,150
1203649,95
1411456,401
1414919,286
1319479,150
1289336,51
1122400,98
1143380,35
1346339,19
1468393,41
1354510,27
1052420,203
1102511,305
1386526,164
1087273,104
1465709,108
1153214,131
1022813,305
1209899,439
1033965,218
1429956,22
1161741,22
1116585,16
1423874,152
1068388,397
1417702,222
1314353,178
1128017,272
1015104,348
1378504,22
1057086,36
1165023,29
1381217,299
1420792,246
1276733,161
1292459,202
1429807,174
1199210,49
1363548,25
1329553,105
1034440,73
1280166,91
1414880,250
1161658,173
1081396,72
1309222,78
1301617,106
1319843,256
1181546,449
1160533,239
1194329,28
1385776,27
1340454,14
1109312,21
1363155,24
1035818,102
1122765,134
1087710,83
1258350,16
1380085,16
1223261,16
1207248,147
1325524,126
1350822,111
1319615,17
1134588,38
1039443,17
1332452,23
1043324,22
1134674,30
1216385,190
1074873,233
1392742,93
1285078,957
1397573,626
1335214,246
1309846,30
1054601,132
1275409,82
1383912,334
1037822,587
1499983,728
1066495,131
1193743,178
1226874,240
1198483,958
1417259,1847
1270343,554
1174483,74
1123501,66
1445052,61
1496365,42
1150876,105
1013646,41
1417209,24
1381644,51
1371601,48
1356626,587
1468480,422
1174292,408
1196159,21
1093495,24
1308069,260
1135790,225
1082261,268
1057897,106
1181456,91
1043559,75
1049260,245
1242423,365
1377886,633
1440545,27
1419386,13
1087133,89
1494398,117
1297049,69
1448589,41
1351541,64
1092558,295
1229032,222
1002297,142
1209663,673
1078249,496
1203102,136
1285100,32
1499678,100
1070944,119
1045163,346
1460041,383
1007702,264
1088735,172
1049090,191
1465121,277
1316575,518
1305371,1012
1282990,541
1370381,27
1004381,24
1283510,34
1002093,12
1388367,31
1054228,29
1261041,331
1333485,567
1259813,250
1188266,20
1366739,102
1411111,10
1218575,143
1416016,30
1324248,23
1019178,36
1432768,302
1422963,341
1192098,383
1477636,19
1376515,20
1024753,27
1097050,31
1435194,41
1318931,30
1105665,33
1176946,32
1280534,512
1382205,348
1028284,485
1353866,297
1235263,213
1059746,81
1108359,33
1283182,124
1451431,60
1054568,138
1399731,258
1186907,196
1376307,77
1000852,71
1013443,713
1180575,774
1163396,611
1461879,123
1047570,51
1413057,81
1216013,257
1314716,154
1206259,27
1180519,38
1085239,47
1421215,286
1247726,429
1024479,265
1043627,30
1172433,28
1467538,228
1292871,236
1402228,225
1058039,25
1236780,29
1156488,84
1448381,81
1197831,123
1390690,40
1074073,53
1099880,41
1398477,107
1293836,368
1242008,132
1286154,439
1362373,481
1094410,220
1218859,45
1257546,151
1028069,154
1117464,208
1028568,477
1351816,412
1237124,121
1300919,142
1136682,172
1253524,1076
1495252,1347
1033121,572
1310404,85
1455785,74
1426589,100
1398515,198
1288865,180
1259248,25
1184919,42
1032160,49
1336976,421
1427808,547
1453366,327
1216404,37
1237045,38
1258986,33
1139337,279
1190759,279
1202697,593
1106443,61
1056312,46
1003850,51
1392217,98
1211701,105
1194415,158
1217487,38
1481311,61
1210737,41
1404067,305
1312906,631
1481533,250
1279271,149
1496342,139
1422229,36
1155925,20
1252277,29
1448222,20
1181019,97
1367404,186
1225397,191
1120249,73
1399954,82
1487553,88
1346131,367
1390468,258
1336788,124
1144419,22
1361376,25
1387730,20
1199064,21
1116918,42
1234787,15
1078452,19
1059058,22
1063787,114
1158862,168
1192165,143
1405645,13
1188456,150
1021999,173
1338070,182
1226922,19
1303831,17
1154041,19
1340848,21
1250438,28
1366531,174
1353628,160
1063526,92
1095717,1566
1364443,883
1125712,426
1176543,47
1186793,177
1078902,163
1145955,443
1245938,609
1431727,794
1445934,108
1029796,80
1257395,193
1076727,1370
1090926,1768
1119793,676
1183644,122
1220785,94
1424362,217
1445232,217
1237347,131
1116209,48
1131447,67
1374395,91
1170959,571
1050253,589
1353680,209
1210283,35
1115362,32
1462342,242
1137603,324
1458520,166
1107246,72
1491150,75
1129992,42
1482419,197
1183445,269
1062197,634
1480491,58
1187086,31
1031946,170
1470924,189
1005970,279
1446233,60
1454236,79
1325623,346
1076063,326
1173378,199
1409987,988
1153919,731
1018224,316
1473555,37
1221832,98
1388863,55
1135916,459
1135955,514
1482837,844
1452694,293
1381902,141
1023573,308
1258163,696
1354720,2274
1467951,539
1041102,61
1140766,49
1306053,57
1125320,41
1466676,16
1097590,22
1365751,46
1365801,34
1442082,656
1476167,323
1341856,179
1407124,22
1332491,23
1429801,26
1432438,222
1238184,75
1410024,88
1234210,89
1305767,79
1101893,56
1473256,310
1464686,330
1057822,578
1310357,30
1476283,23
1115810,103
1122112,85
1365446,35
1374029,44
1498172,264
1124920,412
1021116,335
1111880,574
1370469,592
1356632,266
1416729,53
1247230,160
1448938,33
1413152,227
1421493,377
1056968,454
1068057,130
1439407,120
1044752,195
1106552,876
1186249,707
1151097,611
1102679,90
1071989,59
1138290,64
1455298,57
1324001,155
1198355,155
1295569,44
1476148,43
1414928,391
1427395,678
1221235,379
1200984,31
1471498,30
1200446,32
1293447,196
1072666,277
1210542,337
1219502,78
1415654,55
1342621,75
1486856,94
1456609,48
1359944,95
1483118,37
1178016,77
1071206,54
1239339,227
1060473,271
1175862,251
1090365,221
1037727,171
1307378,68
1333152,31
1174186,64
1325992,59
1062669,105
1466721,271
1141539,279
1020725,104
1458390,82
1101388,109
1166626,549
1425572,578
1461695,348
1294396,39
1034537,39
1221042,217
1233678,417
1263724,218
1232144,16
1057757,17
1203275,251
1378659,305
1185045,304
1469768,20
1113963,22
1026657,28
1248926,40
1345098,25
1483375,46
1495310,158
1233363,405
1226407,222
1036080,45
1479937,46
1471363,18
1223187,32
1146714,96
1396674,96
1350142,39
1344228,68
1188830,126
1215926,149
1462596,307
1344681,149
1370768,13
1379149,105
1495010,201
1385057,74
1392419,17
1476886,28
1167701,186
1331551,247
1204217,340
1032471,12
1025174,13
1354599,24
1049943,14
1307546,157
1366398,69
1081026,181
1461008,777
1009710,462
1452594,179
1206865,31
1410266,76
1404984,86
1364551,252
1202973,375
1427978,282
1261884,78
1185099,49
1233437,132
1485094,734
1028960,769
1293482,747
1252572,51
1295220,47
1182189,42
1348693,64
1381301,105
1234627,50
1072750,33
1317358,41
1022564,356
1087856,263
1438513,132
1403194,22
1140507,21
1437518,169
1320103,207
1077285,207
1122864,82
1016789,62
1198011,71
1180291,172
1379555,217
1132781,350
1345385,24
1315506,33
1091291,71
1194477,125
1278566,145
1265329,36
1365088,52
1328177,40
1141345,174
1078348,182
1467932,163
1008671,358
1333187,299
1074384,93
1452658,54
1333406,63
1160129,69
1428403,86
1192240,252
1100454,215
1260173,62
1478491,66
1293262,154
1139329,599
1186274,540
1265291,599
1039725,80
1160198,122
1470692,76
1313729,90
1337713,165
1333934,106
1389602,23
1299948,38
1376266,55
1171560,315
1257983,467
1060645,258
1441492,23
1447351,26
1091242,24
1295822,181
1292916,258
1359076,355
1080811,39
1413399,40
1136289,36
1185450,84
1335087,92
1174069,160
1481535,34
1250006,54
1430717,34
1426191,76
1115226,139
1164501,118
1040243,1633
1257781,1113
1249352,616
1211210,78
1059273,447
1497163,212
1054865,386
1254443,868
1004008,946
1021296,108
1137344,107
1397165,230
1159722,1172
1353131,2004
1216298,941
1063211,156
1108276,90
1036522,70
1017198,98
1484715,170
1097178,89
1370038,33
1289848,121
1398229,73
1126552,727
1485695,692
1042747,1279
1277126,33
1038254,31
1053891,35
1056427,426
1137657,367
1347928,509
1341912,85
1096848,80
1148324,203
1026923,337
1337825,864
1217615,27
1255611,43
1092928,147
1126139,344
1288057,211
1158419,66
1384448,139
1351430,84
1341981,392
1113198,389
1382246,391
1006401,75
1127572,95
1201893,44
1499421,26
1344023,253
1033850,165
1435760,153
1261217,255
1077265,166
1347108,72
1327111,112
1207076,83
1014905,551
1484585,613
1065625,175
1489611,20
1084921,16
1060785,31
1200829,31
1373508,137
1356701,944
1070219,353
1211644,14
1383128,19
1182849,191
1479886,244
1058574,262
1287706,13
1189713,14
1423232,30
1400741,67
1422701,45
1267992,411
1057335,453
1239820,249
1390943,869
1185259,698
1014159,412
1159065,37
1218428,139
1130598,100
1210802,457
1354990,598
1451187,674
1164724,113
1127167,128
1002251,191
1192941,603
1259500,1171
1034485,600
1141665,47
1406557,44
1493630,70
1257180,50
1422240,34
1130856,35
1015327,343
1241530,424
1234370,217
1005002,20
1426994,19
1327656,22
1395141,379
1246365,355
1437127,383
1076143,188
1161012,334
1469194,525
1229940,23
1113460,26
1383523,21
1045412,91
1261418,85
1457057,51
1293681,33
1168734,250
1239276,387
1065499,368
1486763,1028
1446014,603
1220363,304
1100619,37
1160461,96
1116698,74
1041177,385
1434660,508
1021830,679
1128317,73
1405189,103
1025061,130
1280322,828
1006576,1347
1242902,764
1431515,128
1068022,161
1133282,126
1262903,319
1034977,133
1369043,28
1147722,44
1003552,48
1042105,601
1371754,432
1376721,178
1451390,23
1047109,35
1055664,23
1323902,248
1408760,275
1310470,261
1376400,185
1262480,140
1388869,98
1053630,203
1437253,266
1061074,671
1384538,54
1344863,41
1350049,58
1492456,157
1240742,299
1312625,183
1247122,33
1224446,56
1301489,43
1127740,341
1115335,273
1123557,247
1174764,80
1006413,84
1051067,21
1224011,48
1391708,68
1136808,136
1232182,66
1053484,74
1443837,114
1286858,117
1438826,343
1236299,324
1183019,97
1148772,13
1046149,20
1455787,25
1427866,76
1414957,611
1005207,316
1016667,217
1093216,230
1102702,320
1234120,15
1196984,19
1481358,11
1334445,72
1424237,348
1146302,369
1393533,263
1444299,391
1424376,369
1218888,192
1024668,92
1013884,417
1481660,201
1057379,233
1321058,693
1450332,407
1092765,64
1080567,107
1299043,96
1280089,1033
1198906,997
1404242,716
1310046,91
1039360,93
1028376,79
1461570,196
1212013,181
1100032,36
1079812,64
1406314,119
1442430,380
1264279,448
1020281,190
1345573,50
1302578,37
1356344,208
1463948,303
1492580,431
1415119,53
1447871,37
1131897,38
1242785,110
1189154,117
1143473,201
1009775,96
1168112,94
1343331,74
1498765,259
1174264,386
1110565,160
1224757,249
1312440,300
1079998,70
1058646,36
1354613,76
1442284,64
1412152,209
1459577,492
1136116,410
1227094,118
1436194,137
1446551,159
1387574,381
1238573,812
1010374,241
1408410,36
1171901,32
1356964,56
1455682,41
1116604,18
1469581,29
1482757,36
1114055,216
1041880,317
1222011,152
1295541,19
1020143,18
1053102,159
1345111,276
1265972,202
1383793,18
1021375,36
1233594,60
1272036,42
1267567,24
1126926,31
1142948,20
1151536,223
1187310,443
1316658,136
1336067,1633
1379540,966
1169247,207
1024309,42
1284013,140
1348789,97
1137044,540
1008829,610
1020625,871
1081938,129
1080907,140
1388819,216
1395982,802
1154805,1827
1221008,986
1131837,83
1194441,66
1288483,67
1439395,95
1269611,52
1278007,27
1173352,47
1228146,54
1450041,733
1462956,460
1121997,187
1367862,24
1244637,25
1454224,27
1024414,68
1146207,135
1155894,82
1085813,227
1422190,292
1450924,165
1001345,267
1023863,330
1292139,591
1119861,30
1428158,24
1014417,23
1009766,74
1351741,189
1081671,102
1393372,51
1069666,82
1263085,62
1112493,334
1251099,343
1276482,251
1268961,894
1383458,206
1119318,46
1442780,42
1306252,124
1369071,77
1486365,204
1169355,327
1176126,282
1073934,94
1440629,95
1174488,141
1357065,593
1325743,571
1156436,309
1362526,91
1099725,51
1199736,37
1266528,103
1350058,87
1268960,24
1131125,45
1480193,237
1295223,462
1059363,310
1417000,22
1060886,304
1383018,243
1493883,244
1017934,31
1005847,27
1032936,39
1302055,42
1030927,44
1435977,54
1277480,37
1060279,271
1230259,221
1265554,176
1355840,482
1361968,364
1124117,140
1190485,36
1027174,27
1431226,59
1138385,149
1407864,286
1195726,337
1160150,87
1230588,115
1257408,172
1463099,672
1256738,586
1231349,456
1172196,67
1200053,37
1158446,56
1110106,56
1203116,91
1193311,100
1447491,32
1028438,38
1358287,36
1231544,426
1166390,513
1104919,326
1340409,27
1416466,21
1466126,197
1076851,305
1361825,263
1255624,42
1207404,46
1046204,35
1325694,90
1233998,58
1438072,75
1310038,36
1198129,36
1051385,191
1224501,237
1477955,243
1005282,265
1032865,291
1378062,142
1072209,45
1071379,122
1228644,32
1211142,264
1405156,573
1380547,235
1098320,118
1021575,118
1049693,128
1207156,572
1406181,542
1495940,471
1274704,27
1052302,71
1167445,47
1449977,33
1181884,31
1431379,278
1362237,322
1417484,110
1054338,27
1251390,25
1258479,142
1201531,209
1127626,206
1476319,69
1330099,33
1454341,56
1082049,37
1290394,106
1220462,38
1197716,47
1332455,30
1430186,236
1194725,247
1064877,113
1438978,460
1325896,537
1470130,193
1298005,29
1285803,142
1417212,53
1185972,198
1123979,351
1447896,232
1121057,62
1429225,82
1215182,125
1136309,604
1165969,609
1183259,354
1415569,94
1241765,48
1258875,42
1212686,29
1204766,73
1420801,50
1435188,18
1141380,32
1408626,30
1408627,233
1425478,277
1057558,164
1140604,21
1274631,28
1415114,23
1344782,186
1410633,199
1223753,309
1268177,26
1301095,28
1222210,49
1429913,53
1114493,76
1178876,25
1115481,47
1016070,205
1250392,99
1153831,107
1395078,731
1125824,422
1240558,241
1269646,32
1219068,96
1162089,160
1181837,242
1137457,304
1069968,491
1482447,101
1487428,127
1025094,159
1016226,363
1008658,844
1166398,173
1427687,23
1228686,72
1297596,26
1483905,19
1114345,29
1021803,23
1473538,345
1023629,254
1491303,88
1319619,18
1319747,20
1044289,132
1480836,241
1379842,53
1438256,54
1254645,214
1040063,320
1402637,426
1304974,42
1434754,22
1498007,42
1387902,55
1302696,51
1355411,28
1219736,31
1340617,41
1120993,172
1117564,136
1188486,157
1482544,533
1197197,364
1185277,225
1190557,24
1365737,68
1427302,65
1112794,225
1475415,316
1310924,341
1454741,95
1048625,99
1375668,184
1348634,306
1091908,759
1085762,374
1424530,49
1215134,44
1370352,62
1286500,50
1068218,35
1478848,25
1479840,306
1224658,105
1090755,185
1296096,18
1213280,18
1346171,21
1319265,189
1008375,130
1451651,189
1023883,133
1443832,221
1209186,352
1241343,23
1205692,23
1330177,24
1473967,92
1109903,80
1331935,54
1335393,26
1383203,55
1116885,169
1182637,185
1163991,109
1355521,703
1136787,274
1003707,177
1159253,36
1264267,135
1011938,114
1025407,315
1260755,413
1068670,373
1157348,87
1167924,89
1274977,70
1196156,681
1432797,889
1275906,633
1239043,58
1305308,58
1355041,69
1364275,79
1333696,119
1396731,21
1111047,38
1156863,40
1386802,308
1066698,596
1223627,210
1390819,23
1123858,173
1129364,185
1101834,125
1085528,65
1203167,59
1473420,50
1086654,149
1433663,280
1432155,293
1013963,16
1248466,32
1243658,24
1215302,49
1497565,109
1004070,79
1134210,55
1391124,60
1275052,296
1438512,265
1295004,340
1396396,134
1269988,150
1115946,28
1424788,65
1121771,50
1022989,161
1411587,241
1414313,194
1422377,102
1363246,106
1477862,119
1165686,359
1372727,357
1157074,181
1329327,27
1217797,23
1091275,25
1230774,36
1105291,163
1270062,384
1477595,220
1049944,179
1387671,209
1440454,250
1035110,16
1278024,15
1254376,24
1427420,39
1165594,395
1102994,217
1216592,233
1301099,348
1202404,251
1426897,86
1153320,60
1073743,22
1408840,104
1468473,145
1007322,159
1437317,28
1273594,24
1154928,102
1017448,443
1402367,527
1232911,317
1053152,40
1354914,52
1119626,62
1275286,192
1319935,108
1129579,18
1391216,32
1287414,202
1490623,307
1091487,177
1042641,15
1144188,16
1402475,60
1042351,106
1036492,137
1295584,31
1216359,22
1462063,50
1393040,73
1213388,77
1021930,26
1195808,43
1077007,23
1204726,65
1219968,83
1479751,105
1119428,334
1464112,343
1066695,143
1497472,78
1487830,138
1154227,93
1186443,163
1449010,300
1417190,349
1316638,89
1074451,90
1329047,156
1487324,727
1421883,704
1141399,352
1463548,66
1205877,43
1083005,40
1463936,65
1309952,46
1007251,23
1058403,37
1097364,51
1295512,268
1402287,517
1387605,281
1016827,28
1330745,184
1037857,295
1265848,285
1324947,26
1233103,29
1005231,27
1286376,52
1135864,45
1410091,81
1471372,37
1258412,81
1272144,46
1318856,175
1129025,308
1276855,201
1232622,184
1049772,228
1130304,72
1018611,20
1447967,80
1111298,47
1242975,201
1052050,358
1420186,309
1349777,92
1268983,110
1358995,102
1307430,420
1464380,493
1035477,272
1408076,42
1074668,46
1482407,15
1288136,29
1296713,22
1469990,166
1264684,317
1227443,131
1262172,241
1120222,285
1252359,230
1195674,12
1411491,29
1341545,23
1278851,28
1168134,242
1398403,303
1470654,193
1190401,297
1469476,227
1045100,111
1028624,33
1095919,66
1282859,66
1375101,129
1284995,267
1159471,192
1237427,78
1111364,84
1290168,127
1102626,625
1067566,534
1171402,282
1454160,31
1056147,54
1374888,38
1419851,43
1495674,167
1182879,512
1363562,355
1094268,25
1248868,25
1091481,279
1488051,276
1295994,318
1214082,34
1252420,28
1475210,58
1214841,49
1294156,65
1170535,39
1088768,88
1213571,42
1245370,269
1393318,280
1189005,167
1030976,363
1333931,307
1181100,141
1019801,38
1371941,130
1087564,133
1029362,186
1034910,366
1133979,217
1143544,118
1093745,113
1051442,133
1414836,717
1249014,887
1077247,430
1233301,71
1110331,64
1377138,92
1490111,181
1095648,215
1469903,23
1085870,43
1077935,41
1482603,271
1461980,343
1024393,210
1088828,20
1383901,31
1468330,23
1055057,152
1459216,179
1015965,278
1257240,46
1456822,40
1245285,107
1422976,143
1453219,286
1378463,27
1410338,64
1494183,32
1134385,307
1371851,267
1451953,163
1309442,1077
1149608,742
1005878,291
1262680,31
1127822,208
1396358,212
1258324,524
1468122,555
1265195,848
1092633,119
1020946,138
1120104,222
1169526,764
1027053,1770
1247422,939
1478881,74
1120381,62
1482395,39
1487217,92
1437997,52
1459496,35
1489468,44
1424078,50
1261978,629
1128464,577
1126131,223
1401548,20
1226505,24
1324050,427
1317165,376
1321885,308
1261589,47
1195617,41
1294649,48
1010733,235
1468121,323
1094012,471
1091631,35
1374996,37
1139084,72
1268289,118
1468504,71
1279636,41
1236839,76
1196637,46
1002406,427
1122169,298
1296287,320
1306723,366
1079983,304
1390393,76
1205369,38
1283477,104
1472481,41
1116700,133
1102979,266
1242031,163
1434825,43
1235760,70
1045378,108
1180134,513
1207139,518
1357005,320
1488144,58
1441986,73
1462216,47
1130963,85
1245250,228
1072849,167
1032452,16
1476153,31
1065515,31
1103268,247
1372688,326
1004742,160
1425249,26
1474263,21
1404470,146
1143858,95
1441610,223
1433487,27
1084144,22
1341344,21
1402681,74
1264104,73
1059712,169
1451816,28
1282460,43
1073828,29
1002539,93
1385764,207
1187535,109
1423373,167
1333939,134
1284292,62
1357999,34
1239003,156
1214039,97
1197041,209
1283550,431
1434091,249
1042944,76
1231290,136
1322046,132
1205061,800
1143980,813
1138034,344
1456222,15
1475465,38
1183678,32
1477342,37
1203498,34
1210162,177
1172647,751
1000750,318
1486094,20
1058165,19
1157000,378
1377100,393
1282416,538
1303825,15
1243645,19
1309435,22
1357586,38
1290022,49
1155356,78
1099703,44
1130934,327
1348153,390
1454440,331
1279343,399
1009238,388
1393371,124
1486114,38
1380180,102
1159241,81
1414382,273
1220435,510
1135298,359
1028965,176
1005049,196
1302709,154
1446227,919
1461655,795
1337399,545
1488340,32
1322436,105
1060501,100
1205348,28
1331780,42
1496569,54
1253500,288
1106964,356
1033857,164
1316706,22
1074079,31
1275375,23
1218781,369
1437925,361
1406773,368
1496285,30
1094456,40
1186252,35
1307720,70
1006003,69
1295414,128
1029956,31
1390308,55
1148739,30
1423738,292
1487770,305
1449065,151
1248095,547
1390773,404
1286632,111
1460319,127
1056395,77
1137642,322
1353147,332
1364607,280
1103234,49
1391944,45
1327290,87
1335701,464
1167517,544
1013418,377
1163195,36
1162028,23
1049041,27
1328263,60
1473426,46
1051336,30
1205358,17
1142503,25
1127963,23
1208576,288
1136729,260
1111210,152
1342118,17
1012557,20
1285705,19
1097694,111
1126677,172
1370563,119
1227619,57
1413909,50
1442949,50
1403596,80
1161232,111
1412616,351
1242577,26
1305937,14
1018820,45
1338739,77
1453851,57
1017880,30
1301609,52
1314241,30
1026379,276
1084576,254
1071814,123
1147539,863
1298360,573
1396844,139
1203770,23
1481587,96
1485545,57
1268338,361
1255901,444
1303941,451
1185922,134
1412406,118
1132937,186
1132947,549
1107766,929
1207704,371
1088616,26
1372271,20
1198960,48
1056940,45
1124941,30
1288964,22
1027314,35
1088495,27
1298856,534
1085190,590
1010742,247
1345842,19
1149255,17
1160571,18
1201197,72
1079328,61
1268237,144
1155535,72
1468055,49
1396632,69
1383143,302
1463763,464
1402461,514
1079672,17
1218434,16
1322147,32
1035066,81
1348367,61
1314215,26
1281185,19
1430376,369
1298614,321
1259627,370
1438350,1761
1136709,967
1238085,458
1037110,49
1340313,180
1169649,140
1001564,548
1155106,738
1087083,865
1062471,93
1131418,74
1314146,208
1043956,956
1176022,1776
1129413,1044
1273832,232
1480674,179
1416498,60
1021940,212
1464669,354
1069702,166
1443353,30
1288901,67
1421240,65
1260427,442
1412970,735
1133606,288
1434841,33
1463193,45
1262416,39
1167984,340
1096105,369
1414628,503
1480819,130
1123060,101
1019527,107
1183261,276
1084086,325
1296092,918
1222881,59
1280437,53
1010441,46
1299814,212
1279521,396
1261045,306
1080789,53
1271004,271
1347646,285
1170211,277
1264654,1998
1201961,1095
1485571,473
1293875,55
1221889,216
1212048,198
1498433,666
1467610,753
1196027,897
1416459,106
1351832,148
1267131,257
1088912,828
1233693,1803
1123989,1021
1204738,115
1357777,83
1112616,77
1368317,96
1129379,102
1072395,96
1018649,41
1116324,57
1423499,54
1488409,870
1241128,690
1055463,240
1233808,41
1335362,34
1456303,32
1318093,177
1428696,238
1460562,361
1114678,145
1327393,134
1238491,85
1351307,198
1244749,394
1294558,692
1303089,53
1388476,56
1302061,37
1405749,139
1132451,192
1213690,199
1233722,58
1380835,98
1131607,58
1106296,277
1050489,311
1477457,462
1442205,153
1409850,125
1271209,73
1174029,120
1079912,38
1302721,207
1137492,305
1239698,266
1461432,93
1381617,104
1243479,123
1376530,661
1001316,693
1193586,263
1248525,36
1276449,18
1153071,18
1381763,38
1416412,28
1387230,36
1269326,54
1423340,228
1388764,1190
1107983,339
1401999,19
1257184,19
